date,username,comment_text,is_reply,reply_to
2025-02-17T06:34:50Z,@iisam7878,"Yang di maksut belajar AI itu gmm si?
Mempelajari ai (cara kerja ai) , atau Belajar bareng AI ,,",False,
2025-02-17T02:51:26Z,@winartonarto4046,Jadi youtubeer saja kayak elu bro biar gk ngaggur😂,False,
2025-02-16T03:19:55Z,@eskaIIofficial,"kita yang usia 40an mah jadi petani, salon, tukang cukur, mekanik, reparasi, atau sekalian aja jadi habib gadungan biar ga kalah sama ai nyak. 🤣😂😅",False,
2025-02-15T10:08:31Z,@Nimalfata,Orang yg memiliki pengetahuan dia lah yg menguasai dan org yg tdk tau dia akan jadi bonekanya,False,
2025-02-15T05:44:25Z,@thenjiukhian4200,Terima kasih infonya bos ❤,False,
2025-02-14T07:35:02Z,@danideni7815,Apakah Ai bisa mengerjakan tambal ban? Serius nanya 😅,False,
2025-02-14T05:47:33Z,@diahwiryaningsih7829,"Coba dijelaskan yg lbh bs diterima masyarakat awam kyak sy😂

Mhn dimaklumi sy umur 60an",False,
2025-02-14T05:19:15Z,@ariefrantoni1293,"Pengen kalahin AI?jangan pake AI, jangan feed AI dgn cara dan struktur berfikir kalian, bikin AI tetep stupid",False,
2025-02-13T10:07:20Z,@rudisalam4610,REVOLUSI INDUSTRI 4.00,False,
2025-02-13T07:28:54Z,@labbappeda8114,"Ray, saya mau jadi teman kamu mana tau mau ke tempat saya , saya siap jadi pemandu ...n service sebisa saya , sy DiAceh ..bnyk potensi.., trims.., bisakan ray",False,
2025-02-13T01:07:26Z,@christmex4540,"#saveeditorraymon hahaha ,canda om",False,
2025-02-13T01:04:38Z,@PencerahanPagi,"Mantap penjelasan nya, sempet nyesel dari dlu g kemana aj y😵. Saran g bagi yg lagi kerja sempet2in deh belajar ai walau sibuk kerja. Ambil waktu sabtu atau minggu aj biar u gk ketinggalan byk terkait ai 😁🙏",False,
2025-02-12T20:32:38Z,@mohasat-me9ic,Itu udah dikisahkan dalam filem TERMINATOR. Gambaran nya sudah ada tinggal nunggu terealisasinya,False,
2025-02-12T16:16:38Z,@avitiaherawati9630,Baru belajar ai dikit² lewat hape.walaupun baru sekedar bikin video.semoga konsisten terus dan terus belajar 🎉,False,
2025-02-11T20:34:43Z,@FirmanTobing-j7o,Mungkin Ai juga akan jadi konsumen dari produk Ai😅,False,
2025-02-11T17:50:24Z,@AmikKania11,"Gue lbih penting berdzikir drpd  Ai,tehnologi hyn berguna untuk dunia,tp tidak untuk akhirat bang,ingat Tuhan itu ada bang",False,
2025-02-11T13:25:00Z,@dandungnugrahadi351,"Industri pakai robot Indonesia, produksi anak. 😂😂😂",False,
2025-02-11T13:16:31Z,@Zalbtk,Apakah ai bisa meracik makanan atau minuman selezat abang-abang langganan gua,False,
2025-02-10T07:57:39Z,@SitiNurapipah-oe1ed,Komen ku nanti di baca lagi di tahun 2200🎉🎉 🎉🎉,False,
2025-02-10T07:32:37Z,@hdrmly6725,"Jaman sy kuliah komputer thn 90 an, istilah AI & E-Commerce sdh ada , mgkn bs saja thn2 sblm nya sbrnya udh mulai muncul wacana nya. Cm saat itu msh sebatas ilmu pengetahuan saja, sisipan di sebuah mata kuliah saja, sy pun hny sekedar menambah wawasan doang. Rupanya semakin ke sini semakin nyata &  menggila😱🙈",False,
2025-02-10T03:14:49Z,@maretpangestu222,"Gw barusan cobain, dan hasilnya keren🎉",False,
2025-02-09T10:48:47Z,@TamamexStudio,Memang benar kata elon musk ai lebih bahaya dari pada nuklir😮,False,
2025-02-09T10:19:59Z,@SemuaBisa-lr4vu,"Ingat jangan ambil jurusan jadi guru sekolah tapi guru pelatihan skill nyata , karena guru sekolah gak bakal mampu bertahan",False,
2025-02-09T10:17:25Z,@SemuaBisa-lr4vu,Dosen dan guru sudah tidak berfungsi lagi sekarang dan dimasa depan,False,
2025-02-08T15:13:39Z,@Cadgirlgamer,"Gue juga thinking kalo AI itu very importante terutama for kita translate cara speak speak yang susah di understand. Gabungan aje vew 
bhasa so we keliatan very sejuk dan hai klas. Jebule ....  people not mudeng.",False,
2025-02-07T13:59:31Z,@ToleJambrong,Keren lu bang❤❤❤,False,
2025-02-05T15:03:36Z,@fayweb3,BAACOOT,False,
2025-02-03T16:23:02Z,@poerwantoboedisantoso9415,"Generasi akan datang adalah bangsa parikesit alhi ikhlas dengan ai atau aladuni iladuni tahu AI bagianmu perangkat robot dunia dan uangmu.
ai.",False,
2025-02-03T16:20:47Z,@poerwantoboedisantoso9415,"Boleh bercinta dengan robot atau AI bagianmu ada baik rukun selamatkan damai.
AI buat jahad semua hancur karena perselisihan tidak muliakan damai.

Ilmu sp ra parikesit adalah ahli ai tahu AI menjaga kalian tidak bencana besar adalah mengingatkan karanganmu uang dan bisnis bukan kesatrian hidup ahli mistik ruh.
sp ra parikesit.",False,
2025-02-01T11:18:48Z,@konxsimone8822,Ya pilihan aja lah brow. Ada yg yes dan no utk AI. Aku sih hanya sebatas tau aja. Krn teknologi jg gk bisa dilawan kl mayoritas pake atw terima...pilihan,False,
2025-01-31T18:07:19Z,@abilgaming5482,Aplikasi AI aja udah makin canggi gimana nnti makin canggi lagi. Ini bahaya bakal manipulasi keadaan,False,
2025-01-31T16:09:37Z,@Avzwdymrz,AI Dajjal system 😮,False,
2025-01-31T04:15:58Z,@PlutovGASA4,"Wah, habis gitu kalo sekolah kita dikerjakan AI mau ngapain ya.. 💔",False,
2025-01-30T20:51:09Z,@entinmantisah3317,❤Tapi Indonesia tuh yah negara berkah liat azah...mau ada AI mau apa,False,
2025-01-30T20:48:30Z,@entinmantisah3317,"Guru Pendidikan Anak Usia Dini dong kayaknya yang  jangan tergantikan oleh AI, sebab disini AI tak akan bisa membentuk karakter dengan maouidhotul Hasanah mungkin AI hanya pelengkap sebagai media saja.",False,
2025-01-30T11:18:02Z,@NetworkAdh88,Yang nonton video ini semoga diberikan kesuksesan semua🤲,False,
2025-01-30T05:15:12Z,@MLBB_clipperszero,"Untuk saat ini ai tercanggih chatgpt dan harus yg VIP atau yg versi pro 4.0

Kalo versi gratisan belum ada yg canggih bisa mengutip dari jurnal atau buku",False,
2025-01-29T15:47:35Z,@MKarya-u7w,"Tidak khawatir,rizki Allah yang ngatur bukan AI .walaupun pinter AI kalau Allah tak meenurunkan rizki.",False,
2025-01-29T13:22:03Z,@lenny6157,Gue pakai AI untuk prompting jail break roleplay NSFW 😭,False,
2025-01-29T10:18:57Z,@robbysulaiman679,"Kalau bicara AI gue jadi ke inget hadist nabi tentang tanda² akhir zaman salah satunya akan datang zaman fitnah,setelah tahun lalu ada yg namanya photoshop dan sekarang adanya AI cukup modal ketika untuk presentasikan suatu imajinasi kita maka hasilnya akan menampilkan sebuah gambar,video dan karya musik.
Bahkan dengan AI kita bisa telajangin wanita modal foto jika zaman dulu cukup rumit dengan photoshop untuk melakukan crop/cut sebuah foto wajah lalu di paste ke tubuh artis JAV.
Dengan AI ini gue sudah bisa melihat gambaran politik dan kehidupan 2040-2050 bahwa akan banyak fitnah² tokoh politik dan tokoh agama di fitnah melakukan hubungan seks.
Kaga kebayang era teknologi AI kedepannya.",False,
2025-01-28T05:41:02Z,@vikkyazizi,Info bagus 👍,False,
2025-01-28T01:01:18Z,@AdityaEsaramadhan,Bhasany sma kaya timoti,False,
2025-01-27T04:39:52Z,@sanfradesars7718,Belajarlah sampai ke Israil,False,
2025-01-26T19:14:09Z,@ophir-v7c,"AI yg mna dlu,
bisa jdi AI jnisnya bermacammacam,,
Mna tau AI ada versi lain sesuai karakter penciptanya,,
Yg pnting jngan terlalu ketergantungan,,
AI hnya membangkitkan sifat malasmu,,,",False,
2025-01-26T19:05:54Z,@ophir-v7c,"Ngak perlu takut sama AI 
biasa aja,,
Manusia ras mamalia yg paling jago beradaptasi,,",False,
2025-01-26T18:53:50Z,@ophir-v7c,"AI seutuhnya berpedoman sama AI,,
itu jadi murahan",False,
2025-01-26T06:23:32Z,@muhdimuhtar-j1g,Rakyat bersatu kita lihat....Mekanis Pakistan dgn Manual.merekab tidak ada pengangguran.....🎉😂😂🤲.,False,
2025-01-24T09:56:52Z,@azgrdesantos4822,"Ganti semua ASN, yang bisa dikerjakan oleh AI. ASN tidak akan mengnggur karena bisa diberdayakan di BUMN untuk menambang tambang emas dan lainnya yang dicuri oleh negara China dan lainnya. Semoga pak Prabowo memberantas pencurian tambang emas dan lainnya di maluku Utara dll puluhan ribu trilyun rupiah per tahun selama satu dekade terakhir di luar pencatatan oleh negara china & lainnya
Target pertumbuhan ekonomi bisa tercapai 8-9 persen jika bisa mencegah pencurian tambang emas dan lainnya puluhan ribu trilyun rupiah per tahun selama satu dekade terakhir oleh negara china dan lainnya di luar pencatatan. Mengurangi utang luar negeri, serta mengambil alih semua tambang ore dan smelter untuk dikelola oleh negara atau BUMN dan swasta nasional
Perlu diingat bahwa China mencuri emas di tambang emas terbesar di di dunia di Maluku Utara, Kalimantan, Sumatra, Sulawesi dll puluhan ribu trilyun rupiah per tahun di luar pencatatan, secara resmi dilaporkan sedikit dicuri banyak, baik itu melalui kapal selam yang menempel di bawah  kapal laut logistik, melalui drone, helikopter dll. Yang baru baru ini ditemukan lebih dari 40 perusahaan tambang dari negara China yang mencuri emas selama sepuluh tahun terakhir. Demikian juga dengan negara lainnya di Papua  dll diketahui hingga akar rumput rakyat Indonesia dan dibiarkan oleh oknum penguasa aparat dan pejabat.",False,
2025-01-18T23:16:06Z,@mdvhyp168,"Cara belajar AI itu mulai dari mana sih, mulai dari mana, lewat apa, pembahasannya juga apa??",False,
2025-01-17T03:57:03Z,@raswinwin1208,Intinya ..persaingan..hidup d masa depan makin sengit...kuncinya..fokus sama tujuan hidup jgn malas ..,False,
2025-01-17T01:37:41Z,@Nurhidayah-f6w,saya tanya Ai tentang detective conan salah semua,False,
2025-01-17T01:35:39Z,@Nurhidayah-f6w,guru yang ngajarin anak alif ba ta tsa juga di.gantiin Ai,False,
2025-01-17T01:08:31Z,@yusufkhaira8474,Raymond Chin Cerdas & pandai. Saya senang mengikuti You Tube dan di Share ke Anak aku. Dua anak aku  jadi Pelayar di Luar Negeri (  Mualim dua ) lulusan Nautika ( Diploma 3 / d.III ) Gajinya USD 4500. Aku Generas Baby Boomers ( Purnabakti 2020 ).,False,
2025-01-16T23:55:26Z,@khairigameing.8901,aku sih bang pakai chat gpt untuk nulis 😮,False,
2025-01-16T22:11:19Z,@AndiO7-nk1yk,Negara mana yg pekerjaannya pake ai belum ada,False,
2025-01-16T21:36:31Z,@akbarmmchannel1697,"Secanggih apapun teknologi
Tidak akan bisa ngalahin MANUSIA ciptaan allah swt ...
Mau sipinter apapun AI tidak akan bisa ngalahin pola pikir manusia
Mesin punya klemahan tersendiri
Secanggih apapun teknologinya ...

Ayo jangan patah semangat 
Kita di ciptakan untuk berfikir
Kita di ciptakan untuk hal yg berguna",False,
2025-01-16T21:34:41Z,@DanielAnyap,"Ayo lah,hidup lah sesuai jaman.
Ai ya manfaat kan positif nya.
Negatif itu selalu ada.
Jangan kan ai,manusia aja gak sempurna.",False,
2025-01-16T21:33:40Z,@DanielAnyap,"Apa masalah nya ai sih bang?
Lu mau balik jaman batu?
Nebang 1 pohon aja butuh waktu dan usaha yang luar biasa?",False,
2025-01-16T21:31:17Z,@amirudin6191,"Dulu ketika ada bebcana gunung meletus sunami badai populasi manusia amblas , sekarang gak bisa karna jaman twknologi , tapi yg maha kuasa pasti mempunyai skenarionya",False,
2025-01-16T21:26:51Z,@DanielAnyap,"Bang,kalau ada robot yang bisa panen sawit,saya malah mau beli bang.
Bukan merasa tersaingi apa lagi merasa terancam.
Kalau ada,gua mau beli.
Biar bisa gua saya suruh panen sawit mupuk dll.",False,
2025-01-16T21:02:29Z,@sugengsutardjo7258,YA IA IMAN BEKERJA DOA KATA UCAP YANG DI PERTANGGUNG JAWABKAN PADA HATI TUHAN ALLAH IKUT BEKERJA IA IM A+?,False,
2025-01-16T20:54:43Z,@HeriSusanto-x1m,Seharusnya semua pekerjaan diambil alih pemerintah dn hasil produksinya untuk seluruh masyarakat... Artinya semua rakyat gak usah bekerja dn biar semua dikerjakan mesin dengan kecerdasan buatan.. dan penghasilan sibudak mesin buat dipersembahkan untuk tuan manusia .. sekalian hidup serba filayanin mesin yg diatur oleh pemerintah.,False,
2025-01-16T20:15:22Z,@MrMiswanto,"Menyimak.. 
Terimakasih.",False,
2025-01-16T16:29:31Z,@anggimulya2818,"cara melawan Ai ,sabotage satelitnya ,matikan / ledakin dari jrk jauh ,( kalo berani ) 😁",False,
2025-01-16T00:19:36Z,@ariantiutomo2805,Anak cerdas ..tebarkan ilmu utk kt semua..terima kasih nak atas ilmunya kpd generasi yg skrg. .❤❤,False,
2025-01-15T22:40:45Z,@imronmustadjab7588,Pada prinsipnya kebutuhan manusia itu sederhana dan kalau hanya sekedar sandang pangan papan.. AI tidak terlalu berpengaruh yang jadi masalah karena malas dan ambisi yang tidak terkendali..,False,
2025-01-15T22:23:26Z,@mengurnalumbantobing881,"Teknologi informasi zaman sekarang ini enak instan. Cepat🏃🚀⚡ viral
Robot pintar lebih pintar lagi kita punya akal sehat
❤",False,
2025-01-15T22:15:42Z,@tobanaibaho2101,AI.. sangat berbahaya bagi  pelaku poligami.. banyak anak belum tentu dapat pekerjaan,False,
2025-01-15T14:32:28Z,@OppoReno6-s7e,"Ya Allah kok masih ada yg org bner bner gaptek ...contohny aku😭😭
Gmn cara bersaing😂😂",False,
2025-01-15T08:22:27Z,@MuhammadFauzan-bg7xg,"Bener cuyy.... AI salah satu penemuam manusia yang ""paling mengerikan"" yang pernah ada. Dia bisa buat orang kaya banget karena manfaatinnya teknologinya atau jadi miskin banget karena digantikan sama AI ini atau mereka tidak ngerti cara penggunaanya. 💀💀 

Yang bikin gile lagi karena AI ini bisa ngakses seluruh data internet di dunia 24 jam nontop, AI bisa jadi apaaan aja bebas tergantung penggunanya. 💀💀

Itulah kenapa saham NVDIA terbang tinggi karena orang2 kaya di luar sana paham sekali potensi besar penggunannya Ai ini.",False,
2025-01-15T05:45:54Z,@HairunNisa-fr9nt,Pekerjaan yg tdk bisa di lakukan AI seperti guru olahraga.. renang.. berkebun  yg di lakukan di rumah..tapi kalau yg modern bisa mengunakan robot,False,
2025-01-14T19:01:49Z,@useer01-r,"Sebelum ada AI untuk bermimpi berkecimpung di dunia creator saja nda berani, namun sekarang Alhamdulillah sudah bangun & take action 💪",False,
2025-01-14T19:02:07Z,@useer01-r,Intinya adaptasi secepat mungkin,True,@useer01-r
2025-01-14T19:02:46Z,@useer01-r,Apalagi yg nda ada skill editing sama sekali,True,@useer01-r
2025-01-13T13:38:30Z,@naturesglamping,Mulai belajar AI dari mana,False,
2025-01-12T17:02:29Z,@Mjihadwashil99,"Saya tahu rahasia Ai, tp sy tidak akan beritahu banyak tentang rahasia AI di sini, dan tidak usah perlu khawatir berlebihan, karena tujuan AI hanya untuk membantu Kecerdasan dan kebenaran Mutlak Allah SWT dan RasulNya dan ilmu lainnya.
Menunju level 10 terbaik bagi tiap diriku dan anda dunia Akhirat.
AI itu hanyalah alat bantu Cerdas, bukan alat di atas manusia.",False,
2025-01-12T13:08:20Z,@Munahasbieofficial,"Jika semua serba teknologi negara gak akan makmur semua jadi miskin karena tidak kerja, negara bijak tidak akan menerima teknologi canggih kaya ai / robot pengganti tenanga kerja manusia",False,
2025-01-12T04:43:05Z,@udicasiwan,"Ko Ray,ijin saya download ya?Mudah-mudahan ko Ray selalu sehat wal'afiat, aamiin",False,
2025-01-10T09:47:52Z,@JeanFox-p2t,这个视频简直是艺术品，太美了！,False,
2025-01-11T11:00:22Z,@Astrophile27idn,Kamu berasal dari mana?,True,@JeanFox-p2t
2025-01-09T05:02:19Z,@dwisiswoyo,Fullgar mumpung blm di hapus. https://youtube.com/shorts/NkntwdQt3-I?si=OaO4LM-g-9SgxRMr,False,
2025-01-08T10:07:49Z,@ganesfreen7129,"AI harus bisa menjadi teman, dan kita sebagai manusia harus lebih banyak memori yang tersimpan di dalam pikiran atau kepala kita. Karena pada sejatinya, AI diciptakan oleh manusia, dan manusia di ciptakan oleh Tuhan. So read a lot, so that we can find the keywords to run AI to the fullest😉 Dan manfaat yang gue rasakan dari perkembangan pesat AI ini adalah, gue bisa mendapatkan perkerjaan dengan memanfaat AI untuk jawaban di sesi Interview 😊",False,
2025-01-08T02:30:57Z,@muhakbar2704,saran untuk mulai belajar AI gimana dong? Khususnya untuk Data Analyst dan Accounting,False,
2025-01-07T15:51:37Z,@Henry11182,Makasih bg pencerahannya.,False,
2025-01-07T15:35:34Z,@ahmadfarhanmujahid1058,6:44,False,
2025-01-07T09:57:12Z,@wawan1,"guys,
advice, dimana belajar AI yg memang rekomended ?
terlalu banyak iklan sampai bingung yg mana yg bener2 bagus.
start from the scratch",False,
2025-01-06T07:46:42Z,@youtubergila9194,"Alhamdulillah aku belajar ai 5 bulan dan memang pekerjaan jdi simple dan cepat, cuman memang literasi harus bagus spayah lebih maksimal lagi, dan semenjak ada ai buat saya pribadi memudahkan buat konsumen yg buat ngesablon baju tinggal customer aja yg request nanti ai yg tinggal ditambahkan variasi untuk mempercantik hasil designnya 😊",False,
2025-01-05T15:37:59Z,@muhamadyusup2797,"Ko Raymon tolong bahas tentang susahnya nyari kerja di Indonesia... Yang nganggur ribuan,tiap tahunnya nambah yg baru lulus sekolah, ada loker dalam 1 PT yg keterima 2-3 yg lamar ribuan, dan gmna logika kedepannya .. tolong bahas konten ini ko 🙏",False,
2025-01-05T13:13:54Z,@MWahyu-g1g,"Tenang bang, akan selalu ada tempat untuk manusia bekerja.  Yg penting bisa makan. Tanah masih luas karna AI ndak bisa berkebun.",False,
2025-01-05T02:04:33Z,@imams6908,"Bang untuk pelatihan tentang AI dmn ya, ada saran, misal pelatihan tool AI marketing, AI pengembangan diri, AI coding, AI website development dll,, ada ga yg buat pemula, ada saran?",False,
2025-01-02T15:19:54Z,@psychoff-no3lu,Hindi bolo bhai 😂,False,
2025-01-02T07:16:39Z,@mohammadtohari8912,"Disruption sebenarnya hal yg biasa terjadi dalam sejarah kehidupan, kuncinya yg mampu bertahan adalah yang openmind dan adaptif, bukan begitu ya bang...😁",False,
2025-01-02T02:33:00Z,@syahzlansyaz4023,Zaman p rmlee lagi pun dh ada AI tk heboh pun😅,False,
2025-01-01T16:20:26Z,@christantonugroho8018,bahas hubungan 300T 6.5 tahun dg perkembangan ekonomi dong,False,
2025-01-01T13:19:04Z,@AbbasAmmad-d9l,"AI memberi tahu manusia secara detail siapakah kita, untuk apa lahir kedunia kemudian kemana selepas mati.",False,
2025-01-01T12:53:20Z,@PemburuKodeRefferall,Ia sih saya pemikiran,False,
2025-01-01T07:44:05Z,@maepae7651,Terima kasih atas ilmunya semoga menjadi pencerah,False,
2025-01-01T07:42:19Z,@maepae7651,Walaupun banyak kecanggihan teknologi semoga tidak menambah pengangguran semoga banyak lapangan pekerjaan yg terbuka,False,
2024-12-31T23:30:32Z,@ridloridlo4684,Semoga warung nasi rames di seluruh indonesia tidak digantikan AI.,False,
2024-12-31T06:19:06Z,@yamacarlos5979,"""AI itu seharusnya MEMBANTU pekerjaan manusia, bukan malah MENGGANTIKANNYA"" begitulah pendapatku. Dan setiap negara memiliki undang2 & regulasi tentang AI di negaranya masing2",False,
2024-12-31T04:02:14Z,@SpeechleşşG-o1b,"Yang ketar ketir itu bukan kita sebagai penonton bang Rey, tu editor lu udh mulai ketar ketir srkng",False,
2024-12-30T17:24:17Z,@makhdalevahata9412,kayanya tukang cukur ga bisa digeser AI,False,
2024-12-30T03:27:28Z,@baharuddinwahyu608,"So far, salah satu job yg masih sulit tergantikan AI itu comedian. Sudah pernah coba minta chat gpt untuk ngelawak. Hasilnya garing poll. Wkwkwk",False,
2024-12-29T16:18:51Z,@cobakarya,"mantap bang. Justru jadi ""daging yang sirloin"" pembahasan yang sekarang",False,
2024-12-29T13:02:33Z,@PutraKusumaYanta777Chanel,"Kerjaan orang teknologi,negara Amerika bisa licik pake teknologi,setuju nggak ,secara tidak langsung perang lewat teknologi",False,
2024-12-29T12:51:13Z,@oh_kicul,Beda era beda tantangan dan welcome AI Era's dimana sebodoh-bodohnya orang ialah yang diperalat oleh AI.,False,
